SRC,TGT,TIME
368,549,1
1049,502,1
495,542,1
502,1049,1
549,368,1
1049,502,1
884,495,1
502,1049,1
1023,1117,1
498,495,1
697,1023,1
502,468,1
762,402,1
377,415,1
542,495,1
42,474,1
549,830,1
1041,41,1
42,1031,1
41,1043,1
41,599,1
41,1041,1
1101,513,1
640,687,1
475,841,1
640,475,1
1060,590,1
42,483,1
1060,567,1
377,1060,1
42,1091,1
1060,422,1
1060,199,1
377,306,1
542,598,1
368,549,1
377,371,1
542,598,1
176,871,1
851,1014,1
377,48,1
1034,697,1
681,1072,1
687,640,1
697,1034,1
851,162,1
998,475,1
1034,697,1
549,368,1
252,1026,1
1101,475,1
1034,1118,1
640,687,1
1118,1034,1
542,1069,1
1034,1118,1
1034,697,1
1101,475,1
1118,1034,1
1034,1118,1
697,1034,1
377,343,1
1118,1034,1
422,1060,1
1034,1118,1
1118,1034,1
841,792,1
841,475,1
1034,1118,1
475,841,1
1118,1034,1
475,841,1
841,475,1
1034,1118,1
475,841,1
1118,1034,1
1034,1118,1
1118,1034,1
1034,1118,1
1118,1034,1
1034,1118,1
1118,1034,1
640,1062,1
1118,640,1
640,1118,1
1034,1118,1
1118,1034,1
1118,640,1
640,1118,1
1034,1118,1
640,1118,1
1118,640,1
1118,1034,1
640,1118,1
1118,640,1
1034,1118,1
640,1118,1
72,1039,1
1118,640,1
1004,783,1
783,1004,1
599,41,1
679,903,1
841,903,1
841,103,1
214,1117,1
617,681,1
483,42,1
638,41,1
938,87,1
342,638,1
199,1060,1
430,32,1
821,475,1
67,1034,1
430,63,1
128,573,1
367,88,1
509,306,1
509,454,1
509,583,1
600,309,1
626,738,1
509,1117,1
600,632,1
600,927,1
704,822,1
509,975,1
509,1111,1
509,1103,1
296,172,1
536,372,1
536,884,1
342,638,1
1113,536,1
41,599,1
1107,260,1
32,638,1
543,418,1
32,546,1
67,607,1
67,901,1
67,928,1
1113,536,1
32,1042,1
1069,542,1
1069,559,1
1069,559,1
1113,536,1
3,371,1
3,498,1
3,590,1
1042,337,1
1042,32,1
1042,32,1
1119,1026,1
1042,32,1
1042,32,1
1042,32,1
738,626,1
1042,32,1
105,1068,1
63,847,1
712,1042,1
1042,32,1
1042,712,1
402,762,1
405,950,1
405,250,1
405,777,1
1069,308,1
598,542,1
439,212,1
1042,712,1
388,638,1
652,283,1
1120,545,1
483,583,1
1120,545,1
1026,252,1
495,1049,1
425,765,1
626,738,1
495,884,1
495,498,1
1054,277,1
445,614,1
495,542,1
777,405,1
984,753,1
765,425,1
787,720,1
605,73,1
720,787,1
990,513,1
317,679,1
3,498,1
9,32,1
69,1034,1
233,193,1
551,1019,1
498,495,1
317,1111,1
583,283,1
1069,308,1
143,201,1
143,762,1
1045,72,1
1045,72,1
1119,1026,1
337,1042,1
342,544,1
834,142,1
834,1024,1
342,598,1
296,199,1
296,445,1
1103,640,1
296,295,1
950,405,1
297,263,1
277,1054,1
296,544,1
296,544,1
296,516,1
36,1033,1
36,189,1
1021,1104,1
9,282,1
1117,1023,1
9,282,1
9,32,1
224,175,1
250,405,1
9,282,1
9,282,1
67,928,1
644,97,1
97,644,1
97,644,1
1069,317,1
9,32,1
9,282,1
9,32,1
9,32,1
9,32,1
1023,1117,1
615,277,1
9,282,1
1023,277,1
644,97,1
1023,277,1
1023,277,1
9,282,1
142,1121,1
142,1121,1
142,1121,1
1121,142,1
1121,142,1
142,1121,1
545,1047,1
9,282,1
9,142,1
9,282,1
306,1117,1
32,683,1
306,1122,1
683,32,1
32,683,1
9,282,1
683,32,1
357,988,1
32,683,1
683,32,1
252,97,1
9,282,1
683,32,1
445,296,1
32,683,1
32,683,1
683,32,1
683,32,1
9,282,1
32,683,1
546,32,1
32,546,1
9,683,1
9,683,1
9,282,1
296,445,1
683,32,1
546,32,1
9,683,1
9,282,1
32,683,1
32,546,1
252,1026,1
683,32,1
32,317,1
32,683,1
32,317,1
87,502,1
683,32,1
32,683,1
87,654,1
149,679,1
1117,306,1
1117,1023,1
683,32,1
654,87,1
325,532,1
1118,560,1
560,1118,1
32,644,1
1118,560,1
32,598,1
1123,1036,1
560,63,1
560,1118,1
1118,560,1
373,638,1
598,523,1
317,333,1
1113,309,1
560,598,1
980,598,1
679,149,1
305,475,1
1113,309,1
980,638,1
1113,536,1
1113,309,1
781,755,1
323,1124,1
323,1036,1
598,980,1
598,560,1
323,68,1
598,32,1
1113,609,1
598,342,1
309,1125,1
1113,309,1
598,878,1
598,1071,1
598,250,1
598,1070,1
704,822,1
598,325,1
101,198,1
26,679,1
72,1045,1
1113,309,1
1124,72,1
325,598,1
1113,536,1
19,527,1
1004,194,1
595,308,1
560,598,1
72,1124,1
679,26,1
204,1070,1
9,788,1
9,1121,1
204,777,1
204,250,1
1039,72,1
1026,252,1
377,1117,1
325,1049,1
72,1039,1
1113,536,1
377,814,1
193,658,1
1039,72,1
377,755,1
523,598,1
377,755,1
704,822,1
252,1026,1
1113,536,1
325,1072,1
323,1124,1
1126,289,1
1113,536,1
73,652,1
1126,289,1
1113,536,1
73,605,1
853,1034,1
72,1039,1
474,42,1
474,834,1
1034,853,1
1113,536,1
1042,337,1
1113,536,1
337,1042,1
986,781,1
1042,337,1
986,175,1
249,288,1
938,67,1
1039,72,1
249,288,1
72,1039,1
9,252,1
32,281,1
316,726,1
281,32,1
32,281,1
281,32,1
1039,72,1
281,32,1
32,281,1
32,281,1
281,32,1
281,32,1
1113,309,1
481,679,1
679,481,1
32,281,1
481,679,1
32,281,1
72,1039,1
679,481,1
302,557,1
481,586,1
481,679,1
586,481,1
679,481,1
525,155,1
103,556,1
67,449,1
36,103,1
36,189,1
1049,325,1
36,1033,1
598,523,1
36,1127,1
250,598,1
36,189,1
67,1103,1
250,1118,1
36,103,1
866,203,1
128,250,1
1118,250,1
250,1118,1
1118,250,1
155,525,1
103,983,1
36,189,1
103,841,1
598,250,1
128,250,1
26,679,1
859,641,1
980,598,1
439,212,1
1023,1117,1
250,1118,1
954,953,1
986,19,1
63,560,1
954,652,1
36,189,1
1128,1034,1
598,980,1
598,560,1
598,325,1
1034,1118,1
598,542,1
36,189,1
687,367,1
302,769,1
250,1068,1
250,954,1
367,687,1
103,1118,1
1118,250,1
1118,1034,1
1118,103,1
103,1118,1
250,1118,1
598,367,1
367,598,1
1072,325,1
834,1118,1
97,644,1
97,252,1
713,342,1
1118,103,1
713,41,1
1118,834,1
609,1056,1
36,189,1
609,836,1
1068,250,1
609,151,1
609,1026,1
1118,308,1
483,679,1
483,42,1
42,1129,1
834,1118,1
36,189,1
44,19,1
42,679,1
483,679,1
483,42,1
679,42,1
189,144,1
42,679,1
679,42,1
103,1118,1
483,679,1
483,42,1
762,402,1
567,544,1
44,189,1
42,640,1
640,42,1
483,679,1
42,483,1
42,640,1
483,42,1
640,42,1
12,569,1
483,679,1
44,189,1
477,526,1
252,97,1
865,63,1
323,68,1
323,367,1
758,762,1
483,679,1
758,681,1
681,758,1
323,367,1
681,758,1
323,88,1
325,1049,1
325,598,1
758,681,1
495,498,1
483,679,1
323,88,1
681,758,1
12,569,1
323,367,1
323,865,1
323,367,1
758,681,1
681,758,1
758,681,1
250,1068,1
323,88,1
969,990,1
68,495,1
323,68,1
437,1033,1
483,679,1
969,549,1
323,68,1
114,250,1
415,1121,1
323,367,1
323,68,1
652,73,1
652,954,1
34,1130,1
323,88,1
323,68,1
1052,626,1
323,367,1
114,250,1
325,1072,1
34,282,1
841,103,1
990,969,1
323,367,1
483,679,1
323,68,1
323,367,1
793,1131,1
498,495,1
679,483,1
323,68,1
598,325,1
483,679,1
704,822,1
793,341,1
793,1131,1
793,950,1
325,598,1
323,367,1
254,598,1
793,1093,1
323,68,1
323,367,1
323,557,1
63,865,1
323,68,1
1072,325,1
323,367,1
762,758,1
1072,878,1
323,557,1
323,367,1
34,288,1
724,523,1
323,68,1
483,34,1
325,1072,1
175,224,1
1072,325,1
377,288,1
865,63,1
323,367,1
1132,325,1
323,557,1
1068,250,1
323,68,1
67,32,1
323,367,1
323,865,1
377,32,1
250,1068,1
325,1072,1
1087,1131,1
1128,1034,1
317,605,1
1132,1093,1
103,841,1
1132,1093,1
1132,325,1
323,865,1
323,68,1
323,250,1
323,557,1
317,605,1
323,250,1
605,317,1
317,605,1
704,1131,1
34,189,1
323,250,1
323,557,1
281,32,1
841,103,1
189,34,1
63,865,1
323,68,1
323,250,1
323,557,1
440,1103,1
288,34,1
1043,97,1
323,250,1
1039,72,1
323,557,1
308,1118,1
323,68,1
19,1133,1
1033,437,1
19,1131,1
823,498,1
19,1130,1
50,1131,1
440,523,1
72,1039,1
483,34,1
483,679,1
308,1118,1
596,605,1
114,250,1
598,573,1
1039,72,1
600,309,1
323,250,1
865,63,1
212,289,1
704,1131,1
308,595,1
323,68,1
323,557,1
34,189,1
114,250,1
19,1131,1
573,598,1
1127,144,1
1131,50,1
1068,250,1
600,980,1
317,992,1
114,250,1
50,1131,1
440,1131,1
317,477,1
991,1094,1
250,1068,1
992,317,1
1131,440,1
72,1039,1
323,557,1
323,68,1
995,42,1
114,250,1
440,1131,1
1131,440,1
323,68,1
323,557,1
1127,449,1
323,68,1
250,1068,1
323,557,1
449,1127,1
114,250,1
1039,72,1
32,281,1
323,557,1
72,1039,1
114,250,1
323,68,1
184,1026,1
440,1131,1
281,32,1
32,281,1
323,557,1
595,308,1
323,68,1
281,32,1
32,281,1
1034,32,1
32,1034,1
1132,32,1
103,841,1
605,32,1
32,605,1
32,605,1
1132,32,1
605,32,1
114,103,1
605,32,1
634,8,1
32,605,1
334,429,1
323,557,1
323,68,1
254,378,1
32,605,1
1132,32,1
605,32,1
605,32,1
1049,325,1
114,250,1
483,679,1
19,1132,1
792,308,1
483,34,1
532,212,1
1129,42,1
687,598,1
19,1132,1
454,509,1
212,532,1
308,792,1
1068,250,1
212,532,1
323,557,1
250,1068,1
598,687,1
542,495,1
212,590,1
532,212,1
991,1094,1
704,605,1
323,557,1
557,926,1
212,439,1
790,735,1
212,532,1
425,765,1
323,557,1
105,1039,1
212,1054,1
105,263,1
105,337,1
1127,449,1
105,626,1
323,557,1
105,632,1
323,1036,1
105,454,1
105,1039,1
105,563,1
105,250,1
105,814,1
704,32,1
105,724,1
105,679,1
323,557,1
105,212,1
105,1132,1
323,105,1
105,1134,1
687,598,1
105,367,1
704,605,1
542,1069,1
498,1135,1
323,557,1
513,990,1
1100,498,1
704,605,1
50,586,1
617,704,1
644,97,1
687,1097,1
617,644,1
513,1101,1
617,103,1
1136,50,1
545,308,1
50,1136,1
323,557,1
1136,50,1
513,514,1
513,388,1
317,992,1
665,353,1
103,617,1
323,557,1
323,105,1
181,495,1
105,388,1
323,105,1
834,8,1
590,212,1
590,1019,1
308,545,1
1136,181,1
958,959,1
590,681,1
323,557,1
388,795,1
605,440,1
514,513,1
514,590,1
958,704,1
590,514,1
605,181,1
323,557,1
514,590,1
514,388,1
590,514,1
323,557,1
627,590,1
704,958,1
514,590,1
627,388,1
704,605,1
306,388,1
605,704,1
1131,440,1
388,306,1
388,627,1
983,985,1
704,605,1
388,514,1
605,704,1
704,605,1
605,704,1
1039,132,1
514,1102,1
958,704,1
627,388,1
704,605,1
1052,708,1
1002,273,1
595,172,1
777,454,1
1111,317,1
704,958,1
1039,801,1
323,557,1
323,68,1
73,652,1
605,704,1
323,68,1
323,285,1
308,163,1
323,285,1
939,1092,1
726,97,1
323,285,1
939,380,1
704,605,1
939,59,1
1056,687,1
388,627,1
704,605,1
605,704,1
323,285,1
793,950,1
323,68,1
735,790,1
954,250,1
600,779,1
939,831,1
1002,101,1
939,1040,1
323,285,1
954,652,1
704,605,1
939,1050,1
323,557,1
168,834,1
605,704,1
939,855,1
939,813,1
939,813,1
323,73,1
308,373,1
704,605,1
939,466,1
958,704,1
317,1111,1
323,68,1
596,590,1
483,34,1
939,977,1
1068,250,1
546,1137,1
939,765,1
605,704,1
704,958,1
939,1021,1
704,605,1
323,557,1
712,1042,1
939,707,1
753,590,1
939,815,1
939,1138,1
605,704,1
939,1103,1
753,652,1
939,537,1
704,605,1
697,719,1
986,8,1
986,254,1
753,984,1
627,388,1
1118,308,1
132,1039,1
323,68,1
172,595,1
430,32,1
32,1132,1
212,627,1
53,1139,1
32,704,1
753,1100,1
704,32,1
719,697,1
605,32,1
212,105,1
32,704,1
605,32,1
627,212,1
431,605,1
1118,834,1
323,557,1
617,103,1
297,598,1
834,168,1
323,68,1
1111,317,1
605,32,1
834,1118,1
1042,712,1
431,605,1
212,627,1
605,32,1
323,68,1
704,32,1
697,719,1
297,999,1
431,617,1
777,605,1
32,704,1
958,704,1
323,557,1
719,697,1
250,954,1
605,32,1
308,1118,1
704,32,1
250,1068,1
250,958,1
1118,308,1
1068,250,1
1118,834,1
308,1118,1
801,1039,1
1118,308,1
48,683,1
834,1118,1
250,1068,1
770,1118,1
704,958,1
405,777,1
1068,250,1
405,950,1
605,337,1
405,250,1
809,482,1
308,1042,1
1042,308,1
1042,308,1
250,405,1
1042,712,1
1118,770,1
697,719,1
1118,770,1
44,770,1
1069,542,1
586,1136,1
32,704,1
617,103,1
958,704,1
867,721,1
1110,658,1
281,263,1
281,332,1
281,254,1
596,724,1
281,308,1
281,337,1
831,939,1
712,1042,1
1140,281,1
378,254,1
19,1132,1
704,958,1
617,834,1
679,317,1
719,697,1
714,460,1
915,701,1
308,1042,1
308,281,1
63,814,1
765,425,1
714,928,1
758,762,1
19,1130,1
697,719,1
281,308,1
544,567,1
309,1139,1
357,1118,1
357,1118,1
474,309,1
368,1021,1
357,659,1
67,1132,1
878,1072,1
357,1118,1
67,1137,1
357,1118,1
644,617,1
357,1118,1
644,481,1
617,644,1
219,719,1
357,1118,1
758,712,1
644,617,1
644,617,1
281,308,1
357,1118,1
617,644,1
357,1118,1
617,644,1
724,596,1
439,212,1
814,63,1
617,74,1
1052,175,1
323,557,1
377,343,1
634,8,1
323,73,1
377,32,1
1113,783,1
128,250,1
297,999,1
161,679,1
679,161,1
1052,1118,1
161,679,1
220,224,1
220,834,1
679,161,1
105,212,1
679,792,1
212,439,1
1050,939,1
161,679,1
617,103,1
105,644,1
1052,1118,1
105,482,1
492,1105,1
105,716,1
63,814,1
377,1122,1
1072,325,1
105,132,1
1052,1118,1
498,495,1
105,101,1
105,993,1
105,1050,1
105,603,1
198,101,1
679,161,1
617,834,1
1052,1118,1
314,542,1
105,339,1
105,90,1
105,155,1
758,1023,1
105,990,1
323,1036,1
105,783,1
787,679,1
314,372,1
105,1100,1
105,1141,1
9,314,1
105,1131,1
679,787,1
161,679,1
1042,308,1
145,1042,1
483,34,1
675,462,1
105,1117,1
617,103,1
105,1142,1
318,1042,1
105,1130,1
679,161,1
12,343,1
771,398,1
105,1102,1
105,1105,1
1052,1118,1
1042,712,1
755,781,1
105,1125,1
105,1099,1
105,1103,1
975,509,1
617,103,1
105,1111,1
118,193,1
105,1100,1
325,1072,1
398,771,1
771,398,1
325,1069,1
105,1143,1
145,609,1
105,1144,1
422,308,1
105,1134,1
105,1145,1
939,831,1
105,1146,1
161,679,1
1069,325,1
398,771,1
105,1129,1
398,771,1
105,1124,1
105,1122,1
617,103,1
12,343,1
105,1139,1
105,1123,1
118,194,1
975,144,1
939,1050,1
105,1147,1
105,1148,1
105,1149,1
105,1116,1
105,1150,1
105,1151,1
105,1148,1
1040,939,1
105,1104,1
105,1107,1
475,1103,1
105,1108,1
105,1152,1
792,679,1
323,1036,1
118,193,1
12,343,1
105,644,1
514,439,1
105,209,1
105,308,1
105,992,1
105,32,1
118,101,1
990,513,1
105,640,1
12,1153,1
105,598,1
1103,939,1
105,683,1
1103,440,1
1154,881,1
12,814,1
679,792,1
679,161,1
638,373,1
105,523,1
638,388,1
638,32,1
687,1056,1
12,343,1
1118,1052,1
105,41,1
454,777,1
389,1042,1
325,1069,1
389,509,1
12,389,1
1069,325,1
814,63,1
590,596,1
254,378,1
792,679,1
143,163,1
377,755,1
143,201,1
12,343,1
779,638,1
377,343,1
12,814,1
638,779,1
388,638,1
12,389,1
679,792,1
254,1103,1
72,1139,1
596,590,1
377,343,1
63,814,1
63,814,1
105,72,1
105,701,1
377,343,1
549,969,1
560,598,1
36,1033,1
36,1127,1
697,487,1
12,343,1
792,679,1
12,343,1
487,697,1
308,422,1
539,1103,1
1155,338,1
53,416,1
814,63,1
1069,325,1
12,343,1
679,792,1
204,498,1
105,638,1
12,389,1
36,105,1
814,63,1
105,475,1
12,814,1
105,96,1
12,308,1
12,343,1
1050,939,1
377,272,1
12,389,1
36,105,1
63,814,1
675,462,1
12,343,1
53,343,1
12,308,1
36,525,1
12,297,1
63,814,1
475,105,1
463,687,1
36,105,1
463,1004,1
12,308,1
884,536,1
422,308,1
1041,75,1
884,495,1
53,343,1
1041,41,1
876,687,1
12,343,1
105,475,1
308,422,1
463,469,1
53,343,1
12,308,1
1069,325,1
469,463,1
463,252,1
105,175,1
105,8,1
1069,325,1
105,63,1
463,469,1
105,144,1
876,1091,1
469,463,1
105,624,1
105,1033,1
105,1156,1
12,343,1
105,1157,1
12,308,1
12,389,1
105,393,1
105,675,1
372,314,1
105,1034,1
105,1153,1
463,469,1
105,1036,1
1072,325,1
105,596,1
105,884,1
105,674,1
814,63,1
105,404,1
469,463,1
394,1111,1
105,540,1
105,487,1
422,308,1
389,242,1
12,343,1
704,1141,1
389,830,1
1023,758,1
12,308,1
63,814,1
12,389,1
377,272,1
1158,498,1
498,1158,1
469,463,1
80,463,1
469,806,1
1158,325,1
12,308,1
1041,80,1
80,1041,1
1158,498,1
1070,598,1
12,389,1
103,1072,1
714,284,1
814,63,1
12,343,1
325,1069,1
103,841,1
1041,80,1
325,1072,1
63,814,1
12,308,1
1041,546,1
1072,103,1
80,1041,1
814,63,1
263,281,1
378,254,1
1041,80,1
19,527,1
63,814,1
437,1033,1
513,990,1
1093,1132,1
234,183,1
378,396,1
950,405,1
19,525,1
513,318,1
525,19,1
1113,437,1
711,591,1
440,1097,1
1159,563,1
460,714,1
969,990,1
341,1132,1
546,1041,1
1110,308,1
1041,546,1
1031,42,1
475,468,1
681,617,1
84,1103,1
1113,794,1
53,1101,1
42,1139,1
1113,794,1
687,463,1
42,640,1
42,1031,1
42,483,1
1113,794,1
546,1041,1
1113,294,1
1113,396,1
1113,297,1
495,68,1
495,498,1
1113,1160,1
495,542,1
1113,495,1
495,181,1
495,498,1
1113,389,1
540,495,1
1097,440,1
495,884,1
252,463,1
495,540,1
540,495,1
1097,687,1
495,540,1
191,1131,1
1097,191,1
1113,495,1
969,549,1
191,1097,1
1097,191,1
995,42,1
1113,607,1
423,277,1
191,495,1
498,495,1
1071,598,1
495,498,1
995,105,1
1113,1161,1
1089,882,1
1113,928,1
822,704,1
1113,783,1
1113,739,1
1113,437,1
1113,495,1
191,396,1
1113,928,1
928,714,1
481,644,1
481,332,1
1113,928,1
1113,437,1
1113,42,1
673,724,1
1033,105,1
549,969,1
42,790,1
673,725,1
378,498,1
1113,437,1
1113,673,1
1113,928,1
1113,437,1
1113,673,1
1113,437,1
687,1097,1
1113,673,1
1097,687,1
1113,928,1
687,1097,1
815,939,1
540,667,1
540,667,1
674,1100,1
939,1103,1
495,1113,1
495,191,1
495,498,1
546,495,1
1033,437,1
1113,495,1
1004,908,1
1113,774,1
1004,277,1
1004,783,1
1004,1032,1
1004,687,1
1004,1032,1
687,1004,1
687,753,1
1058,1142,1
536,884,1
1121,415,1
777,405,1
777,454,1
342,638,1
154,357,1
342,319,1
402,762,1
712,758,1
712,1042,1
250,128,1
415,1121,1
697,487,1
598,1071,1
598,1070,1
32,638,1
67,1103,1
1127,654,1
679,453,1
67,343,1
749,173,1
1127,1137,1
1127,123,1
1127,971,1
1026,252,1
1127,405,1
1127,265,1
654,1127,1
209,598,1
337,605,1
1120,306,1
398,260,1
739,781,1
41,1041,1
1126,289,1
1070,598,1
454,777,1
317,679,1
67,1039,1
143,201,1
781,739,1
53,739,1
713,950,1
713,545,1
53,250,1
32,698,1
781,50,1
342,319,1
224,175,1
667,540,1
288,1162,1
224,862,1
1162,288,1
224,839,1
105,1033,1
440,1097,1
595,172,1
1162,27,1
1132,341,1
288,1162,1
527,19,1
1162,288,1
1162,27,1
990,969,1
36,525,1
36,1127,1
36,1033,1
483,193,1
483,42,1
626,586,1
586,626,1
626,590,1
50,781,1
586,626,1
586,626,1
814,603,1
950,1131,1
840,1031,1
498,495,1
840,176,1
498,378,1
431,840,1
68,495,1
181,495,1
605,181,1
431,605,1
431,605,1
590,1144,1
431,605,1
431,605,1
431,605,1
431,605,1
853,1034,1
431,605,1
498,495,1
463,469,1
758,712,1
463,469,1
758,1023,1
463,80,1
463,687,1
463,252,1
176,840,1
27,1162,1
598,1070,1
50,755,1
342,1039,1
396,378,1
9,177,1
509,1103,1
509,454,1
509,454,1
509,389,1
725,673,1
342,1039,1
783,1004,1
118,1070,1
67,938,1
67,1039,1
288,1162,1
342,1039,1
252,463,1
1031,840,1
1031,42,1
1031,840,1
477,317,1
509,1039,1
41,1163,1
323,73,1
540,667,1
323,1164,1
687,463,1
1163,41,1
679,317,1
41,1163,1
42,1031,1
41,1041,1
1163,41,1
67,1039,1
12,415,1
252,97,1
425,765,1
557,926,1
67,1039,1
67,1039,1
687,605,1
131,314,1
389,509,1
67,1039,1
1004,687,1
1103,939,1
617,728,1
830,389,1
617,681,1
617,966,1
252,1103,1
1103,252,1
252,1103,1
338,343,1
3,317,1
926,557,1
343,338,1
342,1039,1
105,654,1
105,314,1
105,332,1
834,1130,1
654,105,1
254,378,1
603,814,1
105,654,1
1047,545,1
1104,1021,1
105,343,1
105,1051,1
252,105,1
105,938,1
105,938,1
938,67,1
431,605,1
431,605,1
431,605,1
431,727,1
431,605,1
431,727,1
204,777,1
204,250,1
431,605,1
191,1049,1
1097,687,1
1097,440,1
840,176,1
840,309,1
621,924,1
687,1097,1
1049,191,1
1097,191,1
483,193,1
317,477,1
317,679,1
840,352,1
840,317,1
679,317,1
317,840,1
840,317,1
840,317,1
317,679,1
679,317,1
667,540,1
191,1097,1
317,679,1
1054,277,1
1054,212,1
1045,654,1
542,495,1
333,317,1
1165,841,1
317,333,1
555,1117,1
333,317,1
1120,408,1
408,590,1
853,881,1
514,840,1
9,598,1
536,532,1
605,734,1
67,1039,1
734,605,1
514,853,1
67,343,1
1070,598,1
658,193,1
605,734,1
734,605,1
67,1039,1
658,1110,1
840,514,1
605,734,1
830,840,1
555,1117,1
734,605,1
542,1070,1
67,1039,1
605,734,1
734,605,1
1039,67,1
605,734,1
734,1023,1
734,605,1
615,277,1
9,598,1
333,317,1
1032,840,1
306,408,1
1166,1034,1
277,615,1
734,605,1
605,734,1
840,1032,1
72,679,1
317,333,1
1032,840,1
615,277,1
840,1032,1
1032,840,1
1034,1166,1
840,1032,1
1032,840,1
532,536,1
840,1032,1
884,536,1
1032,840,1
1107,1012,1
536,884,1
536,532,1
254,1039,1
884,536,1
1060,199,1
840,1032,1
1032,840,1
254,654,1
884,495,1
536,884,1
309,840,1
189,712,1
333,317,1
884,536,1
317,333,1
333,317,1
536,884,1
884,536,1
333,317,1
342,1039,1
536,884,1
1039,254,1
609,971,1
884,536,1
817,346,1
536,884,1
884,536,1
254,1039,1
63,814,1
536,884,1
884,536,1
536,884,1
884,536,1
415,1121,1
415,997,1
36,189,1
405,250,1
536,884,1
405,950,1
495,546,1
405,777,1
1069,317,1
495,498,1
823,498,1
884,536,1
536,884,1
415,840,1
495,68,1
9,282,1
495,181,1
495,498,1
679,72,1
884,536,1
495,542,1
536,884,1
1034,311,1
498,495,1
495,884,1
495,498,1
495,815,1
586,495,1
498,495,1
654,254,1
498,831,1
654,1045,1
679,720,1
652,954,1
683,679,1
498,495,1
498,495,1
884,536,1
536,884,1
1032,783,1
814,603,1
679,683,1
884,495,1
884,536,1
840,415,1
652,753,1
302,155,1
654,302,1
323,1036,1
302,654,1
831,498,1
783,1032,1
536,884,1
389,830,1
884,536,1
536,884,1
884,536,1
536,884,1
884,536,1
725,840,1
536,884,1
884,840,1
884,536,1
337,352,1
498,831,1
1043,840,1
779,475,1
536,884,1
155,302,1
1021,939,1
302,155,1
1021,1104,1
323,966,1
884,536,1
42,353,1
105,758,1
155,302,1
536,884,1
884,536,1
302,155,1
1070,542,1
536,884,1
908,1004,1
12,415,1
884,536,1
704,1131,1
12,926,1
536,884,1
884,536,1
704,958,1
155,302,1
823,498,1
536,884,1
302,155,1
884,536,1
685,128,1
372,569,1
1097,191,1
536,884,1
992,545,1
448,831,1
546,495,1
448,454,1
712,189,1
884,536,1
454,448,1
542,1070,1
1113,495,1
555,1167,1
105,498,1
542,495,1
498,105,1
105,739,1
105,498,1
679,954,1
954,250,1
323,779,1
954,652,1
954,679,1
189,712,1
498,105,1
569,372,1
954,679,1
840,1043,1
105,498,1
105,704,1
498,105,1
598,1070,1
598,209,1
598,560,1
105,498,1
249,72,1
346,817,1
1168,520,1
9,598,1
72,249,1
308,333,1
72,1039,1
617,966,1
439,514,1
817,346,1
323,367,1
617,681,1
437,1033,1
103,1072,1
617,704,1
103,954,1
830,389,1
617,73,1
1113,437,1
333,308,1
547,1169,1
1169,547,1
1087,341,1
1136,739,1
1136,19,1
1136,586,1
323,367,1
1136,306,1
308,281,1
654,302,1
318,513,1
831,498,1
831,448,1
323,367,1
617,704,1
323,367,1
323,367,1
346,817,1
1097,1170,1
323,367,1
1004,908,1
323,367,1
367,323,1
1136,586,1
323,1036,1
536,532,1
1136,48,1
323,367,1
277,815,1
323,753,1
296,199,1
367,323,1
448,454,1
423,536,1
448,831,1
9,598,1
560,598,1
296,1083,1
378,498,1
323,367,1
367,323,1
323,367,1
378,254,1
617,704,1
367,323,1
323,367,1
367,323,1
323,367,1
367,323,1
97,726,1
323,367,1
176,840,1
367,323,1
323,367,1
367,323,1
323,367,1
73,617,1
598,560,1
199,296,1
704,617,1
143,201,1
367,323,1
199,1060,1
199,296,1
323,367,1
367,323,1
1132,725,1
323,367,1
101,198,1
204,777,1
1132,950,1
1083,296,1
367,323,1
481,586,1
323,367,1
367,323,1
1136,1132,1
586,481,1
481,586,1
997,415,1
440,1097,1
586,481,1
323,367,1
514,439,1
950,1132,1
323,1006,1
372,569,1
367,323,1
199,569,1
372,454,1
199,971,1
323,367,1
41,1163,1
367,323,1
323,367,1
367,323,1
323,367,1
372,753,1
1042,389,1
415,840,1
1136,29,1
1042,712,1
712,1042,1
199,840,1
372,1163,1
498,831,1
372,482,1
1042,712,1
498,378,1
323,367,1
712,1042,1
1042,318,1
617,73,1
586,616,1
263,449,1
1042,712,1
430,32,1
734,605,1
430,63,1
734,617,1
367,323,1
220,224,1
1070,598,1
617,734,1
323,753,1
734,617,1
323,367,1
430,857,1
617,734,1
1072,103,1
430,32,1
1004,1103,1
1004,1072,1
734,617,1
679,1083,1
430,598,1
617,734,1
734,617,1
199,598,1
367,323,1
431,617,1
367,323,1
617,734,1
697,870,1
734,617,1
337,272,1
734,617,1
337,263,1
617,734,1
870,697,1
342,1039,1
272,337,1
272,337,1
704,617,1
199,509,1
323,367,1
939,1021,1
697,870,1
175,224,1
367,323,1
9,1132,1
9,1132,1
302,654,1
1004,60,1
9,1132,1
1018,41,1
323,367,1
777,405,1
41,1018,1
199,1139,1
1018,41,1
520,1168,1
755,50,1
617,1171,1
41,1018,1
1004,302,1
1018,41,1
244,142,1
1018,697,1
302,1004,1
8,32,1
41,1018,1
1004,302,1
697,1018,1
1113,437,1
342,1039,1
654,302,1
1172,1173,1
302,654,1
654,302,1
302,654,1
523,308,1
881,853,1
1018,1173,1
302,1174,1
654,302,1
302,654,1
654,302,1
477,317,1
1137,1127,1
67,683,1
697,469,1
498,105,1
477,526,1
469,697,1
1113,101,1
654,498,1
498,654,1
498,654,1
423,1039,1
